user_id,식료품,의류,가전제품,스포츠용품,교통,미용,의료,여행,문화,음식점,주류,통신,가정용품,도서,유류비,반려동물,유아용품,교육,현재 소득,현재 지출,저축,금융 자산,부채 금액,재무적 안정성,대출 상환능력,신용 점수,투자 수익률,부동산 보유량
1111,1987,2224,8675,163,314,492,2589,941,123,407,1878,3,300,125,81,90,32,3990,39556,61806,21303,11883,2360,9,80,420,40,5
1112,1521,894,7765,194,403,92,2059,415,186,2777,1204,78,232,110,1166,117,22,4593,59954,43982,23405,35865,5867,10,20,751,-26,0
1113,2426,1930,2649,410,734,279,1521,928,254,992,946,49,547,29,885,40,32,2912,31814,36318,7551,70267,23860,9,4,421,44,9
1114,3832,2503,168,357,636,154,1945,605,175,950,318,67,181,134,148,27,118,1866,23589,54001,13470,19929,49094,2,100,824,-5,9
1115,890,1001,103,290,374,315,2693,274,88,1941,125,22,507,70,2359,8,16,2153,26250,38521,22613,88982,16266,4,47,836,-16,8
1116,2203,303,7416,454,819,440,1706,426,474,139,608,29,553,148,293,66,170,728,49621,21582,4300,85359,644,10,9,346,9,0
1117,3450,289,6738,196,614,165,1102,877,7,2344,386,90,541,152,2734,121,33,3125,53790,16655,20130,13362,23644,6,71,604,-25,7
1118,1746,2585,9542,336,228,49,1640,608,178,1948,1243,99,0,80,237,136,3,4437,53552,33937,23343,93859,49003,6,36,626,-50,6
1119,2164,2203,3642,430,608,239,1277,375,270,2999,2989,55,527,125,1173,191,196,3045,36989,31542,23227,65634,7303,9,89,722,-27,5
1120,2889,1136,3935,170,529,476,2388,941,45,63,1835,92,298,142,703,153,110,458,41038,30656,5604,4843,16230,7,40,325,6,7
1121,2175,1064,8976,67,724,259,152,935,32,2126,1763,25,216,48,139,124,85,3785,59470,40068,27422,72432,18162,2,63,337,12,5
1122,4648,1237,3468,158,984,451,2289,425,340,2651,1398,67,194,88,410,2,50,4104,43654,12015,2193,66510,6807,1,78,368,-50,8
1123,539,980,1383,332,568,417,107,211,62,2891,2122,68,268,63,1294,142,3,1191,34123,46538,16060,12673,42087,8,87,763,-45,0
1124,1052,1842,6215,248,791,155,802,495,307,1766,56,7,489,29,1090,163,35,778,47598,58164,26432,41494,3774,7,97,637,30,5
1125,3111,2517,5832,277,940,39,2005,656,322,985,109,26,280,156,530,131,193,4737,36808,35388,8325,79198,39693,5,51,609,21,1
1126,415,2241,2107,133,758,185,674,541,427,1631,996,65,460,187,2947,74,80,1672,39612,27705,20945,98553,46699,3,13,501,-35,9
1127,1643,453,6304,69,310,211,439,256,375,2242,188,26,381,155,440,103,42,544,44004,62577,6370,54492,5816,1,25,313,16,4
1128,561,2909,6903,230,355,35,171,486,267,616,68,12,503,83,2237,58,183,3305,49191,16954,27631,97334,44940,1,2,446,-7,10
1129,3600,698,8843,363,46,445,2520,767,150,2338,847,30,420,124,1144,86,44,2132,38118,26289,9878,19340,12524,1,33,678,42,3
1130,1919,1962,113,302,556,458,233,155,438,79,962,95,328,77,2221,195,92,1501,59375,18947,26337,87315,2114,7,18,737,34,9
1131,991,152,3369,378,952,328,1006,670,183,1081,1429,34,151,18,832,42,178,1228,22217,54848,18666,23771,14843,6,60,766,19,8
1132,3546,1270,9965,418,579,154,1648,594,11,1402,785,96,288,35,866,131,138,3441,42380,12219,26891,69774,47509,2,59,712,-31,1
1133,3310,273,2927,422,321,138,2529,136,386,958,1804,31,65,165,1586,92,119,2457,21147,20539,17454,14911,35331,1,54,442,-48,7
1134,481,1908,5048,100,61,497,147,387,337,2268,1600,13,75,92,988,71,133,3665,50572,69405,314,24794,925,6,39,604,-15,8
1135,193,2063,6881,274,630,346,1884,530,386,1527,1033,93,562,52,2796,164,148,3279,57995,47124,259,72886,34260,7,2,682,44,4
1136,279,886,7663,378,540,264,2827,83,77,1311,314,42,95,152,2798,60,74,1876,55124,41229,29546,60305,28961,5,57,805,-32,4
1137,4027,2693,6882,32,777,43,446,155,157,1290,2814,93,317,8,270,188,13,4584,59611,66074,22759,42824,27212,10,46,468,-43,4
1138,2928,469,1828,85,837,87,2360,348,30,1636,1182,72,78,46,440,36,118,2143,39075,45190,5694,42686,35800,2,77,706,-42,1
1139,4726,58,1894,440,176,282,350,987,42,1289,2896,82,593,142,1846,139,127,693,49008,60742,5432,85598,13824,5,14,675,48,8
1140,2247,1997,1635,290,492,167,363,229,70,2331,1356,42,212,54,578,99,147,2512,48331,32339,19079,61299,29423,0,51,583,-46,4
1141,2024,1790,3964,478,774,94,1459,581,68,2490,2427,54,564,86,2002,11,151,3011,43652,41041,7506,78269,21831,1,50,819,-18,7
1142,2189,1832,11,26,885,494,352,635,113,2483,2401,19,376,22,2418,115,8,4029,21088,40391,29487,86020,5808,4,50,466,20,1
1143,4381,817,3853,296,257,367,2507,475,24,2518,1795,69,498,22,654,17,150,1650,39756,23279,26326,47168,8602,8,52,579,38,3
1144,1231,1464,7796,288,308,360,1735,849,179,2725,1785,3,461,34,818,13,7,2436,58016,58642,25992,2720,1586,7,48,809,16,8
1145,4649,574,4167,86,282,169,758,938,420,835,1267,93,68,186,2362,21,180,1049,42779,49812,25042,51703,45050,8,51,682,-50,0
1146,4244,886,4186,75,685,229,2078,831,198,2932,2136,69,132,32,106,133,49,580,32308,65519,15746,7856,32053,9,21,693,-29,7
1147,4263,814,5619,66,140,20,1568,463,449,2229,2489,72,260,103,471,95,81,307,20555,32588,22682,16950,36,2,93,315,-48,7
1148,1131,1310,9220,484,650,385,935,413,189,1029,2963,74,335,50,707,188,89,3491,28490,36531,4153,59359,12370,1,66,398,-44,8
1149,3657,2693,607,337,459,188,156,11,35,2310,498,13,21,113,2621,113,19,3479,28066,60694,1650,2729,10782,4,56,379,-4,10
1150,3898,913,8345,418,180,285,1391,220,303,524,491,75,511,171,638,137,166,2311,48156,53150,29827,71204,8229,3,27,682,44,5
1151,3530,1819,2561,324,916,434,2468,524,399,995,2735,22,548,166,2178,175,112,4182,39267,21841,10552,7666,20477,3,68,794,12,7
1152,3005,654,2516,187,258,42,2172,335,202,2692,418,0,390,48,746,140,41,2794,43155,69655,2604,8627,8835,7,41,838,-24,10
1153,3807,654,9654,130,482,314,2637,131,282,2952,508,34,298,182,2561,39,144,153,31845,65714,4980,23193,31441,3,99,760,-33,3
1154,3247,2398,2174,308,676,359,2786,40,192,2957,2649,99,32,34,1551,180,128,3760,37249,55894,16292,42719,36920,9,84,750,23,0
1155,646,2809,3952,479,909,331,1837,957,1,2663,1472,50,409,153,2845,101,192,4025,39405,59969,17204,5406,22659,2,36,828,-9,2
1156,304,756,1089,424,862,7,542,963,388,2126,2146,11,13,21,2187,34,71,191,20006,34720,12875,25486,21978,5,82,739,-24,1
1157,440,901,3155,165,56,114,1165,30,477,1631,2292,10,583,165,2765,118,9,493,38012,14604,10808,50661,4902,9,17,531,36,3
1158,3729,809,5782,78,765,457,2891,27,216,2681,2653,43,393,116,1512,78,128,4611,56781,21790,11340,56750,20741,6,95,453,-24,7
1159,236,2275,5126,180,748,75,527,778,103,1397,1551,88,513,155,234,77,161,4606,27314,30024,17126,14658,13828,9,66,734,-22,3
1160,436,2528,9139,9,939,235,356,681,31,23,1957,17,148,183,932,108,119,3880,47420,41973,19388,83921,21555,5,81,696,43,8
1161,1502,2603,9616,258,409,319,437,697,394,267,2271,99,501,160,1478,76,84,1179,43203,33621,24023,61210,37056,1,71,734,38,0
1162,4744,2963,2104,4,342,125,735,915,293,974,1545,50,141,29,1055,123,29,3972,55288,10156,15904,36107,33487,10,11,510,40,5
1163,725,655,637,186,974,152,100,515,228,245,1163,2,251,129,2702,86,113,4838,50844,45570,5310,56009,1114,8,5,516,27,2
1164,2007,2769,3614,337,386,59,2554,417,111,931,733,46,596,94,2050,176,102,4289,30371,27235,8978,80300,29762,0,82,523,-8,10
1165,4897,2949,8010,313,573,392,1852,813,275,1798,2714,51,43,152,2635,27,189,2355,54678,50140,27897,16060,18212,1,2,668,-11,5
1166,4068,1173,985,459,720,323,276,844,331,2254,794,93,131,57,2609,81,105,4434,27233,57156,14334,69902,23301,9,17,337,33,6
1167,2082,2250,3321,415,534,296,1006,421,146,2690,732,23,353,154,1779,65,99,3790,49954,56767,16541,77296,11033,9,77,552,26,6
1168,3133,157,9028,23,317,301,1150,236,343,546,2305,38,547,68,534,66,25,1597,56774,62920,17848,64191,40772,0,73,645,6,8
1169,1940,2980,1616,292,514,344,2309,776,365,2607,2136,82,499,109,1088,178,145,680,59051,32846,22029,658,10462,10,55,474,-18,8
1170,1318,1671,7184,48,283,369,2919,168,183,2617,560,69,162,28,601,58,170,2517,51856,36558,3468,45514,17877,0,71,460,-9,8
1171,795,2061,6854,225,726,131,738,340,258,966,930,99,185,148,2403,143,1,4148,32868,44835,28366,90679,41087,5,85,824,-13,2
1172,3108,1064,2833,317,103,28,2432,303,184,571,2141,67,23,98,2792,158,12,3806,49581,43581,21055,54453,13476,3,27,471,48,8
1173,1546,595,3007,364,965,31,1181,425,348,2070,2249,88,520,91,2763,197,84,3545,30786,34859,1532,68572,1583,10,67,430,-26,5
1174,4952,183,1443,38,100,463,1114,20,389,816,1949,73,380,80,1059,143,96,3260,29199,34023,26425,75658,31395,5,20,436,-40,4
1175,1630,1051,8442,452,402,88,2657,963,334,2749,602,23,300,110,1610,188,51,4598,35607,58229,13196,46028,10914,3,25,383,-17,3
1176,856,915,4084,426,151,18,946,403,101,2655,2305,8,126,42,2448,8,120,4154,36618,35135,21646,81232,18694,7,67,803,19,8
1177,1906,1036,1025,84,453,231,441,35,237,1436,838,61,144,173,1503,19,89,25,32263,16798,26504,15419,44658,1,83,628,37,4
1178,1067,166,8374,426,467,191,2924,999,209,1633,314,44,55,159,2469,101,81,3620,37606,62322,14241,54691,23057,8,31,830,17,2
1179,1604,2384,5727,23,138,407,2948,728,284,2326,388,40,331,199,2980,24,56,914,51866,17111,27535,88720,28620,10,17,459,2,5
1180,2952,33,8850,316,509,412,1580,939,198,1414,2,78,123,59,2670,169,17,4702,21183,13797,20649,76148,36882,6,36,396,-36,4
1181,2469,1628,2309,89,974,481,2645,71,394,2562,2767,23,594,178,605,101,89,4072,28005,15334,12374,86601,43307,10,83,680,33,7
1182,1068,2679,1115,168,6,34,1591,665,472,2428,2551,56,163,162,1877,66,179,4047,37708,50555,9796,76637,44738,4,40,585,16,5
1183,2992,247,6375,450,239,475,330,966,221,2871,839,60,325,177,1016,17,197,2008,36916,38624,12567,43926,30544,5,35,714,-33,8
1184,2911,1448,1731,48,816,409,1420,24,468,2572,758,14,10,19,2493,83,193,3984,21746,59218,12871,1264,38734,4,34,424,-20,0
1185,296,43,8233,341,165,356,2134,169,403,1489,14,42,13,140,597,190,131,4920,52960,38778,17510,37912,37408,5,21,467,24,5
1186,4915,2573,1991,438,388,121,1490,616,158,1757,813,36,52,178,2377,192,191,2398,27205,29031,12119,15580,27527,8,86,823,34,1
1187,1322,463,7599,446,470,16,2814,695,487,1764,2382,20,266,11,1529,6,151,4205,30620,13476,15527,74496,38977,7,45,506,-17,10
1188,3833,989,5803,277,958,150,1564,118,437,1325,2463,11,524,98,785,71,96,1941,29141,26948,20383,95959,18071,0,56,515,-21,8
1189,1807,1034,9901,415,744,302,1016,131,327,499,47,64,589,63,2795,183,111,2183,36459,23933,897,4154,29219,4,49,415,-22,6
1190,3056,919,7152,42,266,26,2763,578,146,2070,2685,13,101,91,1056,146,193,361,38422,40508,5460,41472,489,9,51,464,-41,0
1191,2878,2693,2862,121,898,65,2663,459,466,1960,2627,4,89,83,2043,12,89,1528,55680,54461,22079,97259,49508,8,42,580,28,5
1192,1090,1092,1390,91,39,411,1068,90,164,2117,2284,50,425,134,137,114,12,2386,42214,45682,21666,76336,32777,9,73,682,-42,8
1193,693,2360,9393,492,494,397,2425,676,328,495,833,26,552,36,1540,8,17,1310,47884,48394,5951,97702,27552,5,68,827,48,2
1194,797,1727,5738,495,94,378,2120,341,411,1848,102,89,205,88,1094,182,58,2368,25714,51582,22542,77948,20589,2,10,321,-33,7
1195,1073,660,3629,80,492,310,880,296,233,1743,1574,57,225,134,1233,46,92,3000,30512,42313,21465,6079,783,4,97,412,-46,2
1196,128,225,8778,474,589,95,1215,347,466,2638,2675,44,554,117,472,78,159,4618,49004,52835,5347,61916,27793,7,18,770,10,3
1197,1346,328,2805,206,510,161,2646,705,366,2929,2574,18,566,78,649,7,168,3543,22564,59464,9109,88362,14361,0,55,746,-11,2
1198,961,1054,9639,110,675,372,1490,14,151,2661,657,71,278,118,1145,29,167,1872,26733,56215,13910,12621,19982,2,31,721,-27,8
1199,4707,1733,1903,211,156,218,2712,861,122,910,687,18,408,58,1541,31,122,652,51571,60623,29762,59465,10458,0,58,303,29,9
1200,1707,2269,8863,245,100,426,2425,979,228,878,2519,53,246,71,2599,111,72,1808,33207,24683,3663,51796,46098,8,64,721,7,5
1201,4442,1292,1094,28,723,214,22,595,140,483,585,97,581,191,1400,51,35,3306,43630,15320,20723,63663,32542,5,20,427,-37,9
1202,4350,239,7282,272,24,458,1693,905,212,2294,348,49,388,67,1606,88,79,1527,35552,34734,8326,32052,43053,7,48,628,-6,1
1203,2318,2733,2658,488,294,471,1984,178,453,906,1327,90,461,151,2024,106,189,733,42468,29975,125,45846,19383,8,48,617,36,3
1204,2992,438,7699,128,615,449,645,802,237,1233,102,46,518,162,2384,143,84,654,53585,54580,17367,79400,29586,3,23,514,46,0
1205,883,938,5334,477,806,496,343,391,422,109,789,73,365,195,853,41,196,2908,29685,42530,2864,57985,5241,5,73,503,-34,4
1206,2863,2384,8897,289,660,455,43,926,265,1793,1683,82,172,95,1331,45,119,880,43647,28581,18349,52590,25295,6,39,422,-44,5
1207,375,657,3586,295,869,206,2344,650,84,1146,1635,86,480,79,1930,79,110,80,54751,35239,17782,77299,2311,2,74,844,29,3
1208,3179,772,3307,334,468,408,1,486,46,696,1839,12,457,104,1290,153,102,3811,26169,23135,25012,85930,39138,7,82,762,-31,9
1209,694,2807,1888,423,629,230,119,683,225,2285,2571,61,176,93,2387,13,153,1162,35791,27784,29755,26255,13895,9,45,337,8,2
1210,4286,2244,5759,184,865,25,1649,659,441,631,1882,65,100,198,1018,98,164,1354,49195,39054,8038,20915,18893,4,12,552,33,8
1211,2598,1250,6075,380,746,317,765,469,14,2294,2017,37,283,91,2903,68,26,3271,34454,23490,9818,42270,10129,5,77,351,-28,6
1212,3257,594,9520,222,598,212,2916,978,22,1833,1944,2,133,68,998,20,160,3455,51183,36041,9623,93378,26385,10,70,380,11,2
1213,3375,2838,7926,266,952,11,2832,238,160,2224,319,78,571,109,680,34,52,4971,27256,34466,2098,6554,3120,5,67,546,0,5
1214,1572,533,9643,103,676,254,653,506,41,763,2479,58,216,109,2201,14,141,4107,27608,13458,28250,45057,21933,6,52,609,-15,7
1215,3424,1927,5393,452,248,465,2216,464,18,1577,2142,60,156,192,2919,129,29,3523,38490,34732,18159,96705,32183,0,70,770,-33,8
1216,2460,1503,5540,231,379,187,108,127,435,1387,908,51,276,64,2387,148,169,3841,51287,46836,27422,288,26331,8,92,456,-46,4
1217,3245,2362,9681,174,262,9,620,500,241,245,2928,96,115,117,1100,14,67,3429,44962,62520,18289,78967,8668,2,51,451,-22,9
1218,1210,723,1619,218,735,161,2531,563,321,90,2769,80,429,5,2701,35,82,1272,21704,68828,2626,17425,1018,0,1,406,-42,1
1219,125,1817,9903,63,533,299,2608,142,347,2894,1507,25,520,101,1153,81,53,1263,20084,23907,23502,8301,17720,6,98,398,-14,1
1220,1858,409,3783,78,651,196,2481,395,361,1506,285,33,57,173,1530,75,49,662,23548,39609,24279,45342,7405,7,30,408,-7,1
1221,494,1844,8526,305,109,219,994,349,271,256,644,34,490,191,287,124,113,2025,50612,13314,413,37592,19792,0,8,382,-19,10
1222,3870,1686,7139,118,444,273,2589,279,167,1022,2109,61,471,181,2385,25,194,2143,52799,47323,14234,32298,13205,5,11,686,-22,0
1223,106,2993,1302,457,117,239,547,62,375,2660,1956,19,348,190,1400,73,126,1771,32679,24557,5146,44650,21058,6,30,673,-43,0
1224,1279,1430,5050,32,765,76,2723,590,459,1233,1619,69,120,82,223,198,2,2749,22243,69230,10581,21551,41987,1,12,605,2,5
1225,3018,843,8030,20,702,254,1524,873,100,1363,2337,47,352,144,2265,198,90,4779,44388,40128,25037,11247,38605,8,3,559,5,1
1226,1040,1110,3610,190,54,244,2931,90,280,1438,2538,97,426,110,363,130,2,472,27171,22060,22759,33800,44701,5,10,561,-15,1
1227,4008,853,307,4,111,213,2069,811,58,645,1484,63,470,162,1572,120,29,4199,45545,42793,17306,98620,1383,1,80,402,20,3
1228,3453,1165,3677,476,861,73,1837,243,185,1918,1598,67,9,58,114,105,86,3719,52190,55777,9082,25870,17089,9,80,401,47,9
1229,337,1033,137,427,606,384,663,246,488,53,2461,95,187,132,524,99,174,92,35074,47292,25874,37942,34078,8,14,553,35,8
1230,3758,2920,3892,213,550,182,2894,258,203,1961,2704,80,527,97,1218,179,99,2462,24685,30233,4743,78737,3833,1,53,412,-45,9
1231,1523,649,360,474,533,402,727,902,419,1832,2000,10,520,176,2512,187,138,50,50264,46642,9524,92521,19652,10,81,807,-15,9
1232,2185,1587,5837,376,700,455,1001,182,317,1676,2990,32,327,135,2988,49,128,4889,45383,60301,24582,15932,38410,5,81,584,-33,9
1233,2175,1367,3379,424,304,86,1357,405,352,2394,1170,1,583,50,388,195,76,4269,49904,11400,7409,11686,11967,10,98,335,20,3
1234,2886,2932,1764,2,260,324,794,143,213,1503,905,22,271,112,2773,186,75,3407,48028,57721,3570,81136,27146,9,85,319,15,2
1235,4179,2432,1634,154,30,127,2238,496,466,2239,894,55,41,141,2510,1,125,211,20717,24191,11259,43336,32288,10,16,352,41,1
1236,3553,1192,3050,370,33,365,1711,83,362,230,2426,33,455,12,2185,161,149,2494,42857,50502,6578,77129,14832,5,32,335,9,4
1237,1582,2957,2012,462,700,90,2273,637,86,1290,567,16,257,18,597,171,179,4012,26239,48327,13345,2527,46358,1,41,438,30,2
1238,1407,713,1008,252,511,221,1906,536,11,1658,2451,62,65,38,1938,7,171,1656,50727,66358,27251,80173,7364,7,67,567,-38,2
1239,1003,2232,6208,18,381,23,1585,903,18,1041,418,65,291,194,240,91,88,1164,28763,31180,13482,66301,48559,2,98,355,33,4
1240,1965,1032,6569,78,152,244,468,416,365,1877,2158,3,87,172,1246,193,135,268,23235,15850,16369,83682,10094,5,32,511,-13,5
1241,105,311,6492,45,692,49,22,964,161,765,1294,5,500,24,539,97,133,2183,33210,17578,16525,62387,46749,2,11,394,-32,4
1242,52,1950,7605,352,433,66,2841,28,151,2197,982,81,142,4,361,30,29,4227,32102,30039,23748,18666,19705,8,35,690,47,6
1243,3143,2624,7100,96,859,180,1510,382,266,2859,2527,53,125,94,1409,35,51,3280,54939,18267,11602,41410,40421,1,72,461,44,3
1244,4685,2775,8907,407,294,398,577,674,432,2108,397,61,61,101,1929,97,166,3134,52846,69117,20436,43362,3327,3,73,748,34,10
1245,4001,2499,7353,83,417,196,423,370,433,2699,269,86,115,75,590,63,109,2975,32778,27848,26261,65235,16986,9,61,708,27,10
1246,3115,497,3814,204,690,351,679,563,100,1194,2658,27,352,31,831,90,105,4701,22252,10692,26456,62212,7527,9,46,799,-30,10
1247,167,2908,3378,45,578,75,125,619,380,813,2521,55,360,129,298,27,43,4071,54088,22872,11151,41266,30340,6,86,425,39,5
1248,4886,1945,6313,19,471,355,2711,983,451,374,936,41,445,74,1326,71,118,2264,55286,55002,4125,72473,4400,9,19,819,44,7
1249,2476,85,3879,488,585,413,2766,572,116,1842,216,63,360,145,1520,148,124,3899,52772,68519,7817,29057,44689,3,91,386,-13,6
1250,43,1553,7657,291,354,287,521,181,29,2058,2723,76,468,135,1947,74,106,4129,50142,35545,1154,50120,15596,6,39,835,-13,6
1251,3867,136,6993,495,778,206,19,261,34,1383,1826,7,583,72,1010,177,72,1163,59899,27592,25844,98769,15320,7,52,538,12,4
1252,2965,2475,5709,430,257,426,1562,72,25,1117,1502,57,74,121,1428,15,140,1599,47999,53027,17684,61178,30723,4,57,830,-40,0
1253,614,476,6711,143,569,183,2148,451,152,540,2777,82,553,84,696,58,163,2616,35105,56490,17420,2051,643,9,61,714,40,6
1254,2518,2569,1980,220,778,189,2600,266,309,51,569,74,203,96,436,65,128,1420,43217,53785,28011,91489,40192,3,63,423,1,5
1255,4946,1239,6279,114,874,280,77,973,113,2815,1902,2,555,2,1165,160,84,4714,37479,17721,10042,18698,46017,5,51,372,49,1
1256,1789,1802,7123,289,882,170,1055,159,38,2515,479,86,470,116,645,149,24,4612,21691,28740,26743,45090,41263,0,32,462,-1,7
1257,1047,2376,7423,332,828,437,845,639,454,1187,2889,68,180,91,1220,103,153,385,46744,52604,28434,70547,819,3,8,396,-1,5
1258,4167,167,4757,349,188,156,1631,337,112,2622,2185,90,234,198,895,167,87,1755,24784,15812,7729,16383,29176,1,86,791,-6,3
1259,4191,1125,6132,105,184,228,2764,473,331,775,1310,26,231,68,281,2,130,4165,59657,63826,20833,88810,6983,7,6,656,-37,3
1260,2516,601,3924,343,848,433,2136,644,430,522,2948,94,16,15,2603,75,159,4388,44291,60729,16075,27225,15379,9,55,498,-31,4
1261,2970,2771,3141,382,959,176,2655,2,170,1735,1498,69,78,106,107,42,0,3589,21580,67663,23027,93442,7497,7,31,498,34,5
1262,4323,525,3150,241,913,345,1747,352,233,2359,1988,71,449,80,398,101,23,4783,53173,38112,13750,76595,43247,5,98,817,-20,6
1263,4267,2845,3592,147,203,372,613,366,121,1775,248,66,584,121,2805,176,158,2622,26034,43481,18178,25264,47242,5,15,844,-36,5
1264,4759,13,1741,240,268,369,2728,224,237,846,1190,91,313,26,1732,119,192,4316,55438,11457,693,48887,27559,10,18,653,-50,5
1265,4298,78,4786,262,946,367,2492,83,21,2570,2754,5,155,85,1858,26,195,3073,26963,22684,21274,81291,46657,1,45,664,19,4
1266,390,602,907,173,286,230,297,127,304,2003,1812,71,44,191,2342,61,30,1899,54085,11756,16271,37814,42008,1,70,615,-19,1
1267,4872,2693,6031,163,748,346,2721,723,34,2066,884,41,558,170,286,35,130,2267,31590,58315,16030,91405,42981,2,89,476,20,3
1268,1484,2967,240,346,61,231,783,545,65,1457,2456,36,36,166,2613,99,133,4097,28066,52734,17117,14870,36261,1,7,358,49,4
1269,389,1116,2137,298,370,322,427,192,46,660,2617,56,104,9,2245,32,28,945,49426,19454,4067,59077,17705,5,7,321,-38,2
1270,495,591,8,272,828,418,1108,220,142,2180,2243,13,439,197,718,68,48,1297,20949,16338,2457,82387,21446,3,81,444,6,8
1271,1149,1580,6307,269,793,436,2124,227,38,2701,652,25,441,18,2731,34,167,1592,22550,59830,838,92615,27688,10,96,727,44,0
1272,496,965,8035,399,673,415,2464,72,479,2522,1085,93,129,93,2434,8,128,476,21948,55492,29912,93235,5180,9,83,500,14,5
1273,691,2073,407,0,484,352,1109,327,204,1030,2137,88,193,181,2941,120,73,301,36645,58723,6028,41001,20329,10,74,618,47,1
1274,1251,355,3947,442,409,93,2309,769,84,447,2360,22,281,79,2489,139,75,1386,45827,38986,11099,8252,8527,10,90,371,0,6
1275,2990,881,1059,451,256,128,2275,48,111,946,139,26,353,187,30,175,196,4811,36116,66663,25261,4093,38603,4,28,837,-24,3
1276,1601,2837,608,240,809,312,1746,13,14,2951,447,62,191,68,958,182,178,4265,25927,52384,15747,717,14685,4,14,489,14,8
1277,2162,423,1801,247,78,365,1961,792,268,2749,1753,0,314,193,2181,126,83,2460,38408,69945,8587,9867,20350,0,6,814,-12,10
